provincia,poblacion,total,acumuladas,lat,lng,semana
Sto. Domingo Tsáchilas,511151,61,2222,-0.2541670000000000,-79.17194400000000,34
Sucumbíos,230503,21,664,0.08472200000000002,-76.88277800000000,34
Tungurahua,590600,94,2857,-1.241667000000000,-78.61972200000000,34
Zamora Chinchipe,120416,8,260,-4.120000000000000,-78.80000000000000,34
Azuay,881394,148,3247,-2.897414000000000,-79.00448100000000,35
Bolívar,209933,17,765,-1.605556000000000,-79.00305600000000,35
Carchi,186869,28,612,0.8121800000000000,-77.71633000000000,35
Cañar,281396,35,987,-2.733333000000000,-78.83333300000000,35
Chimborazo,524004,72,2414,-1.674347000000000,-78.64829400000001,35
Cotopaxi,488716,54,1696,-0.9333330000000000,-78.61666700000001,35
El Oro,715751,75,3572,-3.266667000000000,-79.96666700000000,35
Esmeraldas,591083,40,1626,1.050000000000000,-79.20000000000000,35
Galápagos,33042,0,31,-0.7999999999999999,-89.40000000000001,35
Guayas,4387434,444,30305,-2.183333000000000,-79.88333299999999,35
Imbabura,476257,80,1786,0.3626780000000000,-78.13066700000000,35
Loja,521154,82,1961,-3.983333000000000,-79.20000000000000,35
Los Ríos,921763,83,3726,-1.800000000000000,-79.53333300000000,35
Manabí,1562079,190,7402,-1.056181000000000,-80.45521700000000,35
Morona Santiago,196535,14,442,-2.300000000000000,-78.11666700000001,35
Napo,133705,15,392,-0.9890000000000000,-77.81590000000000,35
Orellana,161338,9,398,-0.4666670000000000,-76.96666700000000,35
Pastaza,114202,8,298,-1.066667000000000,-78.00111099999999,35
Pichincha,3228233,461,13621,-0.2186110000000000,-78.50972200000000,35
Santa Elena,401178,34,2381,-2.226700000000000,-80.85830000000000,35
Sto. Domingo Tsáchilas,511151,63,2285,-0.2541670000000000,-79.17194400000000,35
Sucumbíos,230503,15,679,0.08472200000000002,-76.88277800000000,35
Tungurahua,590600,73,2930,-1.241667000000000,-78.61972200000000,35
Zamora Chinchipe,120416,13,273,-4.120000000000000,-78.80000000000000,35
Azuay,881394,165,3412,-2.897414000000000,-79.00448100000000,36
Bolívar,209933,19,784,-1.605556000000000,-79.00305600000000,36
Carchi,186869,30,642,0.8121800000000000,-77.71633000000000,36
Cañar,281396,32,1019,-2.733333000000000,-78.83333300000000,36
Chimborazo,524004,61,2475,-1.674347000000000,-78.64829400000001,36
Cotopaxi,488716,65,1761,-0.9333330000000000,-78.61666700000001,36
El Oro,715751,99,3671,-3.266667000000000,-79.96666700000000,36
Esmeraldas,591083,32,1658,1.050000000000000,-79.20000000000000,36
Galápagos,33042,0,31,-0.7999999999999999,-89.40000000000001,36
Guayas,4387434,457,30762,-2.183333000000000,-79.88333299999999,36
Imbabura,476257,74,1860,0.3626780000000000,-78.13066700000000,36
Loja,521154,78,2039,-3.983333000000000,-79.20000000000000,36
Los Ríos,921763,76,3802,-1.800000000000000,-79.53333300000000,36
Manabí,1562079,185,7587,-1.056181000000000,-80.45521700000000,36
Morona Santiago,196535,7,449,-2.300000000000000,-78.11666700000001,36
Napo,133705,7,399,-0.9890000000000000,-77.81590000000000,36
Orellana,161338,13,411,-0.4666670000000000,-76.96666700000000,36
Pastaza,114202,5,303,-1.066667000000000,-78.00111099999999,36
Pichincha,3228233,444,14065,-0.2186110000000000,-78.50972200000000,36
Santa Elena,401178,19,2400,-2.226700000000000,-80.85830000000000,36
Sto. Domingo Tsáchilas,511151,66,2351,-0.2541670000000000,-79.17194400000000,36
Sucumbíos,230503,17,696,0.08472200000000002,-76.88277800000000,36
Tungurahua,590600,83,3013,-1.241667000000000,-78.61972200000000,36
Zamora Chinchipe,120416,6,279,-4.120000000000000,-78.80000000000000,36
Azuay,881394,127,3539,-2.897414000000000,-79.00448100000000,37
Bolívar,209933,22,806,-1.605556000000000,-79.00305600000000,37
Carchi,186869,31,673,0.8121800000000000,-77.71633000000000,37
Cañar,281396,35,1054,-2.733333000000000,-78.83333300000000,37
Chimborazo,524004,71,2546,-1.674347000000000,-78.64829400000001,37
Cotopaxi,488716,40,1801,-0.9333330000000000,-78.61666700000001,37
El Oro,715751,100,3771,-3.266667000000000,-79.96666700000000,37
Esmeraldas,591083,35,1693,1.050000000000000,-79.20000000000000,37
Galápagos,33042,2,33,-0.7999999999999999,-89.40000000000001,37
Guayas,4387434,417,31179,-2.183333000000000,-79.88333299999999,37
Imbabura,476257,63,1923,0.3626780000000000,-78.13066700000000,37
Loja,521154,76,2115,-3.983333000000000,-79.20000000000000,37
Los Ríos,921763,78,3880,-1.800000000000000,-79.53333300000000,37
Manabí,1562079,182,7769,-1.056181000000000,-80.45521700000000,37
Morona Santiago,196535,15,464,-2.300000000000000,-78.11666700000001,37
Napo,133705,11,410,-0.9890000000000000,-77.81590000000000,37
Orellana,161338,5,416,-0.4666670000000000,-76.96666700000000,37
Pastaza,114202,11,314,-1.066667000000000,-78.00111099999999,37
Pichincha,3228233,427,14492,-0.2186110000000000,-78.50972200000000,37
Santa Elena,401178,28,2428,-2.226700000000000,-80.85830000000000,37
Sto. Domingo Tsáchilas,511151,51,2402,-0.2541670000000000,-79.17194400000000,37
Sucumbíos,230503,9,705,0.08472200000000002,-76.88277800000000,37
Tungurahua,590600,76,3089,-1.241667000000000,-78.61972200000000,37
Zamora Chinchipe,120416,4,283,-4.120000000000000,-78.80000000000000,37
Azuay,881394,120,3659,-2.897414000000000,-79.00448100000000,38
Bolívar,209933,19,825,-1.605556000000000,-79.00305600000000,38
Carchi,186869,35,708,0.8121800000000000,-77.71633000000000,38
Cañar,281396,27,1081,-2.733333000000000,-78.83333300000000,38
Chimborazo,524004,58,2604,-1.674347000000000,-78.64829400000001,38
Cotopaxi,488716,56,1857,-0.9333330000000000,-78.61666700000001,38
El Oro,715751,108,3879,-3.266667000000000,-79.96666700000000,38
Esmeraldas,591083,40,1733,1.050000000000000,-79.20000000000000,38
Galápagos,33042,1,34,-0.7999999999999999,-89.40000000000001,38
Guayas,4387434,417,31596,-2.183333000000000,-79.88333299999999,38
Imbabura,476257,65,1988,0.3626780000000000,-78.13066700000000,38
Loja,521154,52,2167,-3.983333000000000,-79.20000000000000,38
Los Ríos,921763,70,3950,-1.800000000000000,-79.53333300000000,38
Manabí,1562079,149,7918,-1.056181000000000,-80.45521700000000,38
Morona Santiago,196535,12,476,-2.300000000000000,-78.11666700000001,38
Napo,133705,4,414,-0.9890000000000000,-77.81590000000000,38
Orellana,161338,10,426,-0.4666670000000000,-76.96666700000000,38
Pastaza,114202,4,318,-1.066667000000000,-78.00111099999999,38
Pichincha,3228233,435,14927,-0.2186110000000000,-78.50972200000000,38
Santa Elena,401178,28,2456,-2.226700000000000,-80.85830000000000,38
Sto. Domingo Tsáchilas,511151,53,2455,-0.2541670000000000,-79.17194400000000,38
Sucumbíos,230503,15,720,0.08472200000000002,-76.88277800000000,38
Tungurahua,590600,67,3156,-1.241667000000000,-78.61972200000000,38
Zamora Chinchipe,120416,9,292,-4.120000000000000,-78.80000000000000,38
Azuay,881394,110,3769,-2.897414000000000,-79.00448100000000,39
Bolívar,209933,15,840,-1.605556000000000,-79.00305600000000,39
Carchi,186869,13,721,0.8121800000000000,-77.71633000000000,39
Cañar,281396,36,1117,-2.733333000000000,-78.83333300000000,39
Chimborazo,524004,57,2661,-1.674347000000000,-78.64829400000001,39
Cotopaxi,488716,49,1906,-0.9333330000000000,-78.61666700000001,39
El Oro,715751,91,3970,-3.266667000000000,-79.96666700000000,39
Esmeraldas,591083,24,1757,1.050000000000000,-79.20000000000000,39
Galápagos,33042,1,35,-0.7999999999999999,-89.40000000000001,39
Guayas,4387434,449,32045,-2.183333000000000,-79.88333299999999,39
Imbabura,476257,52,2040,0.3626780000000000,-78.13066700000000,39
Loja,521154,66,2233,-3.983333000000000,-79.20000000000000,39
Los Ríos,921763,71,4021,-1.800000000000000,-79.53333300000000,39
Manabí,1562079,150,8068,-1.056181000000000,-80.45521700000000,39
Morona Santiago,196535,16,492,-2.300000000000000,-78.11666700000001,39
Napo,133705,8,422,-0.9890000000000000,-77.81590000000000,39
Orellana,161338,4,430,-0.4666670000000000,-76.96666700000000,39
Pastaza,114202,8,326,-1.066667000000000,-78.00111099999999,39
Pichincha,3228233,370,15297,-0.2186110000000000,-78.50972200000000,39
Santa Elena,401178,23,2479,-2.226700000000000,-80.85830000000000,39
Sto. Domingo Tsáchilas,511151,51,2506,-0.2541670000000000,-79.17194400000000,39
Sucumbíos,230503,12,732,0.08472200000000002,-76.88277800000000,39
Tungurahua,590600,68,3224,-1.241667000000000,-78.61972200000000,39
Zamora Chinchipe,120416,5,297,-4.120000000000000,-78.80000000000000,39
Azuay,881394,121,3890,-2.897414000000000,-79.00448100000000,40
Bolívar,209933,18,858,-1.605556000000000,-79.00305600000000,40
Carchi,186869,18,739,0.8121800000000000,-77.71633000000000,40
Cañar,281396,34,1151,-2.733333000000000,-78.83333300000000,40
Chimborazo,524004,51,2712,-1.674347000000000,-78.64829400000001,40
Cotopaxi,488716,48,1954,-0.9333330000000000,-78.61666700000001,40
El Oro,715751,80,4050,-3.266667000000000,-79.96666700000000,40
Esmeraldas,591083,30,1787,1.050000000000000,-79.20000000000000,40
Galápagos,33042,1,36,-0.7999999999999999,-89.40000000000001,40
Guayas,4387434,438,32483,-2.183333000000000,-79.88333299999999,40
Imbabura,476257,45,2085,0.3626780000000000,-78.13066700000000,40
Loja,521154,43,2276,-3.983333000000000,-79.20000000000000,40
Los Ríos,921763,88,4109,-1.800000000000000,-79.53333300000000,40
Manabí,1562079,152,8220,-1.056181000000000,-80.45521700000000,40
Morona Santiago,196535,9,501,-2.300000000000000,-78.11666700000001,40
Napo,133705,8,430,-0.9890000000000000,-77.81590000000000,40
Orellana,161338,15,445,-0.4666670000000000,-76.96666700000000,40
Pastaza,114202,5,331,-1.066667000000000,-78.00111099999999,40
Pichincha,3228233,321,15618,-0.2186110000000000,-78.50972200000000,40
Santa Elena,401178,23,2502,-2.226700000000000,-80.85830000000000,40
Sto. Domingo Tsáchilas,511151,43,2549,-0.2541670000000000,-79.17194400000000,40
Sucumbíos,230503,15,747,0.08472200000000002,-76.88277800000000,40
Tungurahua,590600,60,3284,-1.241667000000000,-78.61972200000000,40
Zamora Chinchipe,120416,6,303,-4.120000000000000,-78.80000000000000,40
Azuay,881394,123,4013,-2.897414000000000,-79.00448100000000,41
Bolívar,209933,18,876,-1.605556000000000,-79.00305600000000,41
Carchi,186869,27,766,0.8121800000000000,-77.71633000000000,41
Cañar,281396,34,1185,-2.733333000000000,-78.83333300000000,41
Chimborazo,524004,62,2774,-1.674347000000000,-78.64829400000001,41
Cotopaxi,488716,41,1995,-0.9333330000000000,-78.61666700000001,41
El Oro,715751,91,4141,-3.266667000000000,-79.96666700000000,41
Esmeraldas,591083,33,1820,1.050000000000000,-79.20000000000000,41
Galápagos,33042,0,36,-0.7999999999999999,-89.40000000000001,41
Guayas,4387434,483,32966,-2.183333000000000,-79.88333299999999,41
Imbabura,476257,52,2137,0.3626780000000000,-78.13066700000000,41
Loja,521154,66,2342,-3.983333000000000,-79.20000000000000,41
Los Ríos,921763,72,4181,-1.800000000000000,-79.53333300000000,41
Manabí,1562079,177,8397,-1.056181000000000,-80.45521700000000,41
Morona Santiago,196535,11,512,-2.300000000000000,-78.11666700000001,41
Napo,133705,7,437,-0.9890000000000000,-77.81590000000000,41
Orellana,161338,8,453,-0.4666670000000000,-76.96666700000000,41
Pastaza,114202,2,333,-1.066667000000000,-78.00111099999999,41
Pichincha,3228233,314,15932,-0.2186110000000000,-78.50972200000000,41
Santa Elena,401178,28,2530,-2.226700000000000,-80.85830000000000,41
Sto. Domingo Tsáchilas,511151,55,2604,-0.2541670000000000,-79.17194400000000,41
Sucumbíos,230503,21,768,0.08472200000000002,-76.88277800000000,41
Tungurahua,590600,61,3345,-1.241667000000000,-78.61972200000000,41
Zamora Chinchipe,120416,6,309,-4.120000000000000,-78.80000000000000,41
Azuay,881394,101,4114,-2.897414000000000,-79.00448100000000,42
Bolívar,209933,14,890,-1.605556000000000,-79.00305600000000,42
Carchi,186869,13,779,0.8121800000000000,-77.71633000000000,42
Cañar,281396,33,1218,-2.733333000000000,-78.83333300000000,42
Chimborazo,524004,49,2823,-1.674347000000000,-78.64829400000001,42
Cotopaxi,488716,43,2038,-0.9333330000000000,-78.61666700000001,42
El Oro,715751,67,4208,-3.266667000000000,-79.96666700000000,42
Esmeraldas,591083,29,1849,1.050000000000000,-79.20000000000000,42
Galápagos,33042,2,38,-0.7999999999999999,-89.40000000000001,42
Guayas,4387434,482,33448,-2.183333000000000,-79.88333299999999,42
Imbabura,476257,41,2178,0.3626780000000000,-78.13066700000000,42
Loja,521154,46,2388,-3.983333000000000,-79.20000000000000,42
Los Ríos,921763,81,4262,-1.800000000000000,-79.53333300000000,42
Manabí,1562079,163,8560,-1.056181000000000,-80.45521700000000,42
Morona Santiago,196535,14,526,-2.300000000000000,-78.11666700000001,42
Napo,133705,9,446,-0.9890000000000000,-77.81590000000000,42
Orellana,161338,10,463,-0.4666670000000000,-76.96666700000000,42
Pastaza,114202,11,344,-1.066667000000000,-78.00111099999999,42
Pichincha,3228233,324,16256,-0.2186110000000000,-78.50972200000000,42
Santa Elena,401178,25,2555,-2.226700000000000,-80.85830000000000,42
Sto. Domingo Tsáchilas,511151,51,2655,-0.2541670000000000,-79.17194400000000,42
Sucumbíos,230503,11,779,0.08472200000000002,-76.88277800000000,42
Tungurahua,590600,68,3413,-1.241667000000000,-78.61972200000000,42
Zamora Chinchipe,120416,2,311,-4.120000000000000,-78.80000000000000,42
Azuay,881394,104,4218,-2.897414000000000,-79.00448100000000,43
Bolívar,209933,20,910,-1.605556000000000,-79.00305600000000,43
Carchi,186869,16,795,0.8121800000000000,-77.71633000000000,43
Cañar,281396,31,1249,-2.733333000000000,-78.83333300000000,43
Chimborazo,524004,54,2877,-1.674347000000000,-78.64829400000001,43
Cotopaxi,488716,39,2077,-0.9333330000000000,-78.61666700000001,43
El Oro,715751,74,4282,-3.266667000000000,-79.96666700000000,43
Esmeraldas,591083,32,1881,1.050000000000000,-79.20000000000000,43
Galápagos,33042,0,38,-0.7999999999999999,-89.40000000000001,43
Guayas,4387434,470,33918,-2.183333000000000,-79.88333299999999,43
Imbabura,476257,42,2220,0.3626780000000000,-78.13066700000000,43
Loja,521154,47,2435,-3.983333000000000,-79.20000000000000,43
Los Ríos,921763,84,4346,-1.800000000000000,-79.53333300000000,43
Manabí,1562079,182,8742,-1.056181000000000,-80.45521700000000,43
Morona Santiago,196535,12,538,-2.300000000000000,-78.11666700000001,43
Napo,133705,13,459,-0.9890000000000000,-77.81590000000000,43
Orellana,161338,10,473,-0.4666670000000000,-76.96666700000000,43
Pastaza,114202,7,351,-1.066667000000000,-78.00111099999999,43
Pichincha,3228233,326,16582,-0.2186110000000000,-78.50972200000000,43
Santa Elena,401178,32,2587,-2.226700000000000,-80.85830000000000,43
Sto. Domingo Tsáchilas,511151,54,2709,-0.2541670000000000,-79.17194400000000,43
Sucumbíos,230503,20,799,0.08472200000000002,-76.88277800000000,43
Tungurahua,590600,66,3479,-1.241667000000000,-78.61972200000000,43
Zamora Chinchipe,120416,3,314,-4.120000000000000,-78.80000000000000,43
Azuay,881394,90,4308,-2.897414000000000,-79.00448100000000,44
Bolívar,209933,14,924,-1.605556000000000,-79.00305600000000,44
Carchi,186869,15,810,0.8121800000000000,-77.71633000000000,44
Cañar,281396,33,1282,-2.733333000000000,-78.83333300000000,44
Chimborazo,524004,58,2935,-1.674347000000000,-78.64829400000001,44
Cotopaxi,488716,46,2123,-0.9333330000000000,-78.61666700000001,44
El Oro,715751,65,4347,-3.266667000000000,-79.96666700000000,44
Esmeraldas,591083,34,1915,1.050000000000000,-79.20000000000000,44
Galápagos,33042,1,39,-0.7999999999999999,-89.40000000000001,44
Guayas,4387434,468,34386,-2.183333000000000,-79.88333299999999,44
Imbabura,476257,52,2272,0.3626780000000000,-78.13066700000000,44
Loja,521154,38,2473,-3.983333000000000,-79.20000000000000,44
Los Ríos,921763,60,4406,-1.800000000000000,-79.53333300000000,44
Manabí,1562079,148,8890,-1.056181000000000,-80.45521700000000,44
Morona Santiago,196535,14,552,-2.300000000000000,-78.11666700000001,44
Napo,133705,6,465,-0.9890000000000000,-77.81590000000000,44
Orellana,161338,9,482,-0.4666670000000000,-76.96666700000000,44
Pastaza,114202,6,357,-1.066667000000000,-78.00111099999999,44
Pichincha,3228233,321,16903,-0.2186110000000000,-78.50972200000000,44
Santa Elena,401178,39,2626,-2.226700000000000,-80.85830000000000,44
Sto. Domingo Tsáchilas,511151,43,2752,-0.2541670000000000,-79.17194400000000,44
Sucumbíos,230503,12,811,0.08472200000000002,-76.88277800000000,44
Tungurahua,590600,75,3554,-1.241667000000000,-78.61972200000000,44
Zamora Chinchipe,120416,6,320,-4.120000000000000,-78.80000000000000,44
Azuay,881394,101,4409,-2.897414000000000,-79.00448100000000,45
Bolívar,209933,21,945,-1.605556000000000,-79.00305600000000,45
Carchi,186869,14,824,0.8121800000000000,-77.71633000000000,45
Cañar,281396,31,1313,-2.733333000000000,-78.83333300000000,45
Chimborazo,524004,42,2977,-1.674347000000000,-78.64829400000001,45
Cotopaxi,488716,50,2173,-0.9333330000000000,-78.61666700000001,45
El Oro,715751,74,4421,-3.266667000000000,-79.96666700000000,45
Esmeraldas,591083,25,1940,1.050000000000000,-79.20000000000000,45
Galápagos,33042,1,40,-0.7999999999999999,-89.40000000000001,45
Guayas,4387434,458,34844,-2.183333000000000,-79.88333299999999,45
Imbabura,476257,41,2313,0.3626780000000000,-78.13066700000000,45
Loja,521154,54,2527,-3.983333000000000,-79.20000000000000,45
Los Ríos,921763,80,4486,-1.800000000000000,-79.53333300000000,45
Manabí,1562079,174,9064,-1.056181000000000,-80.45521700000000,45
Morona Santiago,196535,8,560,-2.300000000000000,-78.11666700000001,45
Napo,133705,11,476,-0.9890000000000000,-77.81590000000000,45
Orellana,161338,10,492,-0.4666670000000000,-76.96666700000000,45
Pastaza,114202,3,360,-1.066667000000000,-78.00111099999999,45
Pichincha,3228233,283,17186,-0.2186110000000000,-78.50972200000000,45
Santa Elena,401178,42,2668,-2.226700000000000,-80.85830000000000,45
Sto. Domingo Tsáchilas,511151,36,2788,-0.2541670000000000,-79.17194400000000,45
Sucumbíos,230503,9,820,0.08472200000000002,-76.88277800000000,45
Tungurahua,590600,66,3620,-1.241667000000000,-78.61972200000000,45
Zamora Chinchipe,120416,10,330,-4.120000000000000,-78.80000000000000,45
Azuay,881394,101,4510,-2.897414000000000,-79.00448100000000,46
Bolívar,209933,15,960,-1.605556000000000,-79.00305600000000,46
Carchi,186869,17,841,0.8121800000000000,-77.71633000000000,46
Cañar,281396,16,1329,-2.733333000000000,-78.83333300000000,46
Chimborazo,524004,64,3041,-1.674347000000000,-78.64829400000001,46
Cotopaxi,488716,45,2218,-0.9333330000000000,-78.61666700000001,46
El Oro,715751,81,4502,-3.266667000000000,-79.96666700000000,46
Esmeraldas,591083,36,1976,1.050000000000000,-79.20000000000000,46
Galápagos,33042,2,42,-0.7999999999999999,-89.40000000000001,46
Guayas,4387434,464,35308,-2.183333000000000,-79.88333299999999,46
Imbabura,476257,42,2355,0.3626780000000000,-78.13066700000000,46
Loja,521154,48,2575,-3.983333000000000,-79.20000000000000,46
Los Ríos,921763,78,4564,-1.800000000000000,-79.53333300000000,46
Manabí,1562079,193,9257,-1.056181000000000,-80.45521700000000,46
Morona Santiago,196535,10,570,-2.300000000000000,-78.11666700000001,46
Napo,133705,4,480,-0.9890000000000000,-77.81590000000000,46
Orellana,161338,14,506,-0.4666670000000000,-76.96666700000000,46
Pastaza,114202,5,365,-1.066667000000000,-78.00111099999999,46
Pichincha,3228233,315,17501,-0.2186110000000000,-78.50972200000000,46
Santa Elena,401178,44,2712,-2.226700000000000,-80.85830000000000,46
Sto. Domingo Tsáchilas,511151,52,2840,-0.2541670000000000,-79.17194400000000,46
Sucumbíos,230503,18,838,0.08472200000000002,-76.88277800000000,46
Tungurahua,590600,60,3680,-1.241667000000000,-78.61972200000000,46
Zamora Chinchipe,120416,7,337,-4.120000000000000,-78.80000000000000,46
Azuay,881394,108,4618,-2.897414000000000,-79.00448100000000,47
Bolívar,209933,21,981,-1.605556000000000,-79.00305600000000,47
Carchi,186869,13,854,0.8121800000000000,-77.71633000000000,47
Cañar,281396,29,1358,-2.733333000000000,-78.83333300000000,47
Chimborazo,524004,49,3090,-1.674347000000000,-78.64829400000001,47
Cotopaxi,488716,48,2266,-0.9333330000000000,-78.61666700000001,47
El Oro,715751,83,4585,-3.266667000000000,-79.96666700000000,47
Esmeraldas,591083,33,2009,1.050000000000000,-79.20000000000000,47
Galápagos,33042,2,44,-0.7999999999999999,-89.40000000000001,47
Guayas,4387434,502,35810,-2.183333000000000,-79.88333299999999,47
Imbabura,476257,46,2401,0.3626780000000000,-78.13066700000000,47
Loja,521154,37,2612,-3.983333000000000,-79.20000000000000,47
Los Ríos,921763,85,4649,-1.800000000000000,-79.53333300000000,47
Manabí,1562079,174,9431,-1.056181000000000,-80.45521700000000,47
Morona Santiago,196535,9,579,-2.300000000000000,-78.11666700000001,47
Napo,133705,12,492,-0.9890000000000000,-77.81590000000000,47
Orellana,161338,9,515,-0.4666670000000000,-76.96666700000000,47
Pastaza,114202,7,372,-1.066667000000000,-78.00111099999999,47
Pichincha,3228233,335,17836,-0.2186110000000000,-78.50972200000000,47
Santa Elena,401178,50,2762,-2.226700000000000,-80.85830000000000,47
Sto. Domingo Tsáchilas,511151,34,2874,-0.2541670000000000,-79.17194400000000,47
Sucumbíos,230503,17,855,0.08472200000000002,-76.88277800000000,47
Tungurahua,590600,65,3745,-1.241667000000000,-78.61972200000000,47
Zamora Chinchipe,120416,7,344,-4.120000000000000,-78.80000000000000,47
Azuay,881394,86,4704,-2.897414000000000,-79.00448100000000,48
Bolívar,209933,15,996,-1.605556000000000,-79.00305600000000,48
Carchi,186869,13,867,0.8121800000000000,-77.71633000000000,48
Cañar,281396,28,1386,-2.733333000000000,-78.83333300000000,48
Chimborazo,524004,56,3146,-1.674347000000000,-78.64829400000001,48
Cotopaxi,488716,51,2317,-0.9333330000000000,-78.61666700000001,48
El Oro,715751,62,4647,-3.266667000000000,-79.96666700000000,48
Esmeraldas,591083,22,2031,1.050000000000000,-79.20000000000000,48
Galápagos,33042,1,45,-0.7999999999999999,-89.40000000000001,48
Guayas,4387434,532,36342,-2.183333000000000,-79.88333299999999,48
Imbabura,476257,42,2443,0.3626780000000000,-78.13066700000000,48
Loja,521154,45,2657,-3.983333000000000,-79.20000000000000,48
Los Ríos,921763,72,4721,-1.800000000000000,-79.53333300000000,48
Manabí,1562079,156,9587,-1.056181000000000,-80.45521700000000,48
Morona Santiago,196535,11,590,-2.300000000000000,-78.11666700000001,48
Napo,133705,5,497,-0.9890000000000000,-77.81590000000000,48
Orellana,161338,14,529,-0.4666670000000000,-76.96666700000000,48
Pastaza,114202,5,377,-1.066667000000000,-78.00111099999999,48
Pichincha,3228233,302,18138,-0.2186110000000000,-78.50972200000000,48
Santa Elena,401178,37,2799,-2.226700000000000,-80.85830000000000,48
Sto. Domingo Tsáchilas,511151,47,2921,-0.2541670000000000,-79.17194400000000,48
Sucumbíos,230503,12,867,0.08472200000000002,-76.88277800000000,48
Tungurahua,590600,49,3794,-1.241667000000000,-78.61972200000000,48
Zamora Chinchipe,120416,3,347,-4.120000000000000,-78.80000000000000,48
Azuay,881394,97,4801,-2.897414000000000,-79.00448100000000,49
Bolívar,209933,23,1019,-1.605556000000000,-79.00305600000000,49
Carchi,186869,20,887,0.8121800000000000,-77.71633000000000,49
Cañar,281396,26,1412,-2.733333000000000,-78.83333300000000,49
Chimborazo,524004,58,3204,-1.674347000000000,-78.64829400000001,49
Cotopaxi,488716,54,2371,-0.9333330000000000,-78.61666700000001,49
El Oro,715751,69,4716,-3.266667000000000,-79.96666700000000,49
Esmeraldas,591083,30,2061,1.050000000000000,-79.20000000000000,49
Galápagos,33042,2,47,-0.7999999999999999,-89.40000000000001,49
Guayas,4387434,450,36792,-2.183333000000000,-79.88333299999999,49
Imbabura,476257,50,2493,0.3626780000000000,-78.13066700000000,49
Loja,521154,47,2704,-3.983333000000000,-79.20000000000000,49
Los Ríos,921763,83,4804,-1.800000000000000,-79.53333300000000,49
Manabí,1562079,183,9770,-1.056181000000000,-80.45521700000000,49
Morona Santiago,196535,11,601,-2.300000000000000,-78.11666700000001,49
Napo,133705,10,507,-0.9890000000000000,-77.81590000000000,49
Orellana,161338,6,535,-0.4666670000000000,-76.96666700000000,49
Pastaza,114202,12,389,-1.066667000000000,-78.00111099999999,49
Pichincha,3228233,337,18475,-0.2186110000000000,-78.50972200000000,49
Santa Elena,401178,33,2832,-2.226700000000000,-80.85830000000000,49
Sto. Domingo Tsáchilas,511151,51,2972,-0.2541670000000000,-79.17194400000000,49
Sucumbíos,230503,8,875,0.08472200000000002,-76.88277800000000,49
Tungurahua,590600,76,3870,-1.241667000000000,-78.61972200000000,49
Zamora Chinchipe,120416,6,353,-4.120000000000000,-78.80000000000000,49
Azuay,881394,82,4883,-2.897414000000000,-79.00448100000000,50
Bolívar,209933,24,1043,-1.605556000000000,-79.00305600000000,50
Carchi,186869,19,906,0.8121800000000000,-77.71633000000000,50
Cañar,281396,29,1441,-2.733333000000000,-78.83333300000000,50
Chimborazo,524004,39,3243,-1.674347000000000,-78.64829400000001,50
Cotopaxi,488716,41,2412,-0.9333330000000000,-78.61666700000001,50
El Oro,715751,63,4779,-3.266667000000000,-79.96666700000000,50
Esmeraldas,591083,19,2080,1.050000000000000,-79.20000000000000,50
Galápagos,33042,1,48,-0.7999999999999999,-89.40000000000001,50
Guayas,4387434,468,37260,-2.183333000000000,-79.88333299999999,50
Imbabura,476257,52,2545,0.3626780000000000,-78.13066700000000,50
Loja,521154,52,2756,-3.983333000000000,-79.20000000000000,50
Los Ríos,921763,69,4873,-1.800000000000000,-79.53333300000000,50
Manabí,1562079,148,9918,-1.056181000000000,-80.45521700000000,50
Morona Santiago,196535,11,612,-2.300000000000000,-78.11666700000001,50
Napo,133705,13,520,-0.9890000000000000,-77.81590000000000,50
Orellana,161338,4,539,-0.4666670000000000,-76.96666700000000,50
Pastaza,114202,5,394,-1.066667000000000,-78.00111099999999,50
Pichincha,3228233,310,18785,-0.2186110000000000,-78.50972200000000,50
Santa Elena,401178,29,2861,-2.226700000000000,-80.85830000000000,50
Sto. Domingo Tsáchilas,511151,51,3023,-0.2541670000000000,-79.17194400000000,50
Sucumbíos,230503,15,890,0.08472200000000002,-76.88277800000000,50
Tungurahua,590600,62,3932,-1.241667000000000,-78.61972200000000,50
Zamora Chinchipe,120416,1,354,-4.120000000000000,-78.80000000000000,50
Azuay,881394,97,4980,-2.897414000000000,-79.00448100000000,51
Bolívar,209933,18,1061,-1.605556000000000,-79.00305600000000,51
Carchi,186869,25,931,0.8121800000000000,-77.71633000000000,51
Cañar,281396,23,1464,-2.733333000000000,-78.83333300000000,51
Chimborazo,524004,53,3296,-1.674347000000000,-78.64829400000001,51
Cotopaxi,488716,54,2466,-0.9333330000000000,-78.61666700000001,51
El Oro,715751,72,4851,-3.266667000000000,-79.96666700000000,51
Esmeraldas,591083,33,2113,1.050000000000000,-79.20000000000000,51
Galápagos,33042,1,49,-0.7999999999999999,-89.40000000000001,51
Guayas,4387434,464,37724,-2.183333000000000,-79.88333299999999,51
Imbabura,476257,43,2588,0.3626780000000000,-78.13066700000000,51
Loja,521154,39,2795,-3.983333000000000,-79.20000000000000,51
Los Ríos,921763,56,4929,-1.800000000000000,-79.53333300000000,51
Manabí,1562079,159,10077,-1.056181000000000,-80.45521700000000,51
Morona Santiago,196535,14,626,-2.300000000000000,-78.11666700000001,51
